Dates,BBDXY Index,DXY Curncy,EUR Curncy,JPY Curncy,GBP Curncy,CHF Curncy,AUD Curncy,CAD Curncy,NZD Curncy,SEK Curncy,NOK Curncy,BRL Curncy,CLP Curncy,MXN Curncy,CNH Curncy,INR Curncy,THB Curncy,IDR Curncy,KRW Curncy,SGD Curncy,TRY Curncy,CZK Curncy,HUF Curncy,PLN Curncy,RON Curncy,RUB Curncy,ILS Curncy,ZAR Curncy
7/16/2013,1030.47,82.498,1.31625,99.096,1.51602,0.93902,0.92529,1.03688,0.78921,6.58169,5.99102,2.25365,501.345,12.62585,6.13603,59.315,31.0888,10035,1118.175,1.2592,1.92037,19.68954,222.375,3.23055,3.36678,32.42925,3.55895,9.85856
7/17/2013,1032.43,82.708,1.31248,99.588,1.52125,0.94104,0.92371,1.04048,0.7909,6.56655,5.9873,2.22585,497.88,12.45955,6.13707,59.345,31.0775,10045,1121.575,1.26115,1.91151,19.739,223.003,3.23549,3.3806,32.36913,3.57685,9.82509
7/18/2013,1034.7,82.823,1.31095,100.426,1.5227,0.94465,0.91705,1.03785,0.79007,6.57258,5.98438,2.2275,500.393,12.5013,6.1416,59.685,31.055,10060,1126.225,1.26691,1.92083,19.77083,225.104,3.2363,3.3773,32.38663,3.5797,9.9316
7/19/2013,1032.85,82.607,1.3143,100.65,1.5267,0.94111,0.91717,1.0368,0.79212,6.53522,5.96706,2.24685,503.23,12.5325,6.1357,59.34875,31.07,10077.5,1121.65,1.26645,1.91808,19.73095,225.042,3.22281,3.3656,32.37113,3.567,9.87412
7/22/2013,1028.6,82.219,1.31855,99.665,1.536,0.93637,0.9249,1.03336,0.7968,6.48808,5.93399,2.2327,506.75,12.5008,6.13595,59.71875,31.07,10066.3,1118.7,1.26044,1.91135,19.6611,223.148,3.19498,3.35125,32.327,3.569,9.82485
7/23/2013,1026.15,81.945,1.3223,99.43,1.53678,0.93488,0.92961,1.02871,0.79973,6.44628,5.87479,2.2137,502.87,12.49502,6.1345,59.765,30.965,10200,1117.15,1.26364,1.8998,19.6287,223.642,3.18098,3.32935,32.35088,3.571,9.6826
7/24/2013,1031.02,82.291,1.32007,100.265,1.53146,0.93741,0.9163,1.03159,0.793,6.50575,5.92683,2.25103,506.75,12.6234,6.13528,59.12748,30.96,10260,1112.75,1.26746,1.92035,19.6046,224.415,3.20455,3.32635,32.39075,3.586,9.78446
7/25/2013,1024.17,81.97,1.3277,99.29,1.53902,0.9298,0.92465,1.02796,0.80818,6.48242,5.90418,2.2426,506.75,12.6037,6.13625,59.1075,31.1275,10267.5,1116.1,1.26426,1.92052,19.53025,223.71,3.18712,3.3102,32.63613,3.579,9.71873
7/26/2013,1022.93,81.657,1.3279,98.205,1.53817,0.92838,0.92593,1.0278,0.80858,6.48425,5.9241,2.2571,507.59,12.6675,6.13545,59.045,31.11,10265,1111.425,1.26421,1.92602,19.49177,223.773,3.18761,3.30565,32.8345,3.582,9.77043
7/29/2013,1024.21,81.663,1.32623,97.955,1.53387,0.93106,0.92059,1.02652,0.8034,6.4772,5.93809,2.27,508.05,12.7569,6.136,59.4175,31.17,10272.5,1110.75,1.26714,1.9275,19.4776,225.054,3.1714,3.31118,32.81062,3.57425,9.79383
7/30/2013,1026.88,81.829,1.32625,98.03,1.52375,0.92975,0.90625,1.03045,0.79896,6.55758,5.93735,2.2832,515.295,12.76622,6.136,60.485,31.275,10272.5,1113.775,1.27105,1.9228,19.4654,225.565,3.1899,3.31305,32.93863,3.577,9.80092
7/31/2013,1025.8,81.452,1.3302,97.875,1.52075,0.9262,0.89819,1.02769,0.7985,6.51578,5.89236,2.27645,513.575,12.732,6.13223,60.36,31.3225,10277.5,1122.95,1.27096,1.93422,19.5,224.983,3.19628,3.31975,33.02375,3.564,9.87684
8/1/2013,1034.54,82.336,1.32066,99.545,1.51203,0.93689,0.89252,1.03465,0.78916,6.60926,5.94826,2.30435,515.4,12.82415,6.1335,60.45,31.3025,10280,1123.475,1.27656,1.94675,19.68535,227.677,3.22787,3.34115,33.08275,3.56423,9.97332
8/2/2013,1028.82,81.908,1.3276,98.94,1.52944,0.92915,0.89048,1.03925,0.78384,6.60522,5.93835,2.2874,514.75,12.66255,6.1269,61.095,31.4075,10285,1123.75,1.27183,1.92538,19.4605,224.73,3.18891,3.33195,32.87588,3.567,9.83547
8/5/2013,1027.12,81.875,1.32583,98.298,1.53556,0.92735,0.89291,1.03603,0.78241,6.58206,5.92309,2.30608,513.66,12.6444,6.12215,60.875,31.335,10285,1113.875,1.26907,1.93025,19.55235,225.415,3.17728,3.3234,32.90875,3.5527,9.84301
8/6/2013,1024.57,81.603,1.33048,97.739,1.53485,0.92588,0.89855,1.03765,0.79004,6.55199,5.91871,2.2992,514.805,12.6223,6.12008,60.785,31.405,10285,1115.475,1.26692,1.92511,19.509,224.814,3.16163,3.31175,32.952,3.548,9.93419
8/7/2013,1021.51,81.287,1.3336,96.333,1.54886,0.92165,0.90001,1.04234,0.79715,6.51096,5.89915,2.3139,517.05,12.71675,6.11747,61.3,31.4588,10285,1118.525,1.26705,1.93212,19.44273,224.778,3.15756,3.33435,33.00038,3.5495,9.96606
8/8/2013,1017.19,80.977,1.3381,96.673,1.55388,0.92022,0.91048,1.03283,0.80081,6.49112,5.90715,2.28455,508.29,12.6031,6.11308,60.86,31.26,10285,1113,1.25987,1.92243,19.30735,222.715,3.134,3.31925,32.911,3.5325,9.86839
8/9/2013,1017.01,81.126,1.3342,96.211,1.54985,0.92238,0.92065,1.02885,0.80385,6.50147,5.85018,2.27155,510.75,12.6174,6.11865,60.86,31.26,10285,1112.3,1.25738,1.91953,19.358,222.115,3.1375,3.30365,32.857,3.528,9.81863
8/12/2013,1020.61,81.333,1.33004,96.905,1.54611,0.9258,0.91485,1.03073,0.8012,6.53061,5.87156,2.2878,507.21,12.6818,6.11847,61.275,31.26,10290,1113.55,1.26273,1.92454,19.41505,223.603,3.15338,3.31737,32.9885,3.5425,9.88842
8/13/2013,1025.69,81.768,1.3263,98.203,1.54485,0.93293,0.91144,1.03432,0.79644,6.53436,5.88837,2.31465,510.51,12.72405,6.11945,61.2,31.25,10290,1115.025,1.26788,1.93403,19.51125,224.73,3.16381,3.3367,33.12925,3.55465,9.99615
8/14/2013,1025.08,81.711,1.32554,98.14,1.55005,0.93551,0.91215,1.03423,0.80285,6.51354,5.89307,2.32473,508.23,12.73775,6.11405,61.44375,31.33,10292.5,1118.725,1.26993,1.93428,19.43851,225.595,3.17329,3.34705,33.08013,3.57078,9.97379
8/15/2013,1020.24,81.181,1.33475,97.37,1.56438,0.92612,0.91425,1.03064,0.80731,6.50741,5.90853,2.3406,508.23,12.81882,6.10925,61.44375,31.265,10350,1118.725,1.26878,1.93248,19.33258,223.643,3.16569,3.33359,33.00175,3.56,9.9922
8/16/2013,1022.14,81.257,1.33292,97.53,1.5629,0.9265,0.9185,1.03361,0.81034,6.5137,5.91494,2.39235,512.78,12.91105,6.1099,61.655,31.285,10385,1113.7,1.27028,1.9439,19.339,225.019,3.17575,3.33635,32.86413,3.556,10.09164
8/19/2013,1023.35,81.226,1.3335,97.554,1.5648,0.92415,0.91094,1.03454,0.8068,6.50909,5.91874,2.41265,516.85,13.08032,6.11665,63.12998,31.36,10490,1115.725,1.27746,1.95452,19.37775,225.495,3.18835,3.34125,32.928,3.574,10.20575
8/20/2013,1020.46,80.906,1.34173,97.269,1.56678,0.91734,0.9071,1.03916,0.79786,6.4859,5.95448,2.39338,514.25,12.9745,6.1144,63.22999,31.6325,10685,1120.825,1.27406,1.94914,19.22528,223.135,3.15415,3.30965,32.93863,3.55,10.1599
8/21/2013,1026.92,81.213,1.33548,97.676,1.5665,0.92227,0.8969,1.0474,0.78455,6.57088,6.08189,2.45485,517.15,13.2597,6.11965,64.045,31.825,10775,1117.3,1.2838,1.97875,19.2815,225.205,3.18295,3.33409,33.0415,3.5715,10.39067
8/22/2013,1028.42,81.488,1.3356,98.723,1.55885,0.92328,0.90081,1.05156,0.78301,6.51982,6.10741,2.4361,512.155,13.09053,6.11555,64.63,32.13,10817.5,1122.8,1.28301,1.99365,19.24668,224.24,3.18057,3.3236,33.03888,3.592,10.28159
8/23/2013,1026.18,81.361,1.3383,98.723,1.55688,0.9222,0.90296,1.04956,0.78025,6.47985,6.01625,2.34875,510.33,12.95735,6.1114,63.33,31.9275,10780,1117.025,1.27894,1.98751,19.178,222.67,3.15848,3.312,32.97713,3.5965,10.24382
8/26/2013,1027.64,81.407,1.3368,98.515,1.55763,0.92305,0.90305,1.05005,0.78517,6.51095,6.03805,2.3788,512.735,13.18789,6.1139,64.30625,31.9375,10845,1112.65,1.28101,1.99667,19.19065,223.323,3.1675,3.31348,33.00438,3.6088,10.32821
8/27/2013,1025.04,81.166,1.3393,97.03,1.55475,0.91752,0.89845,1.04745,0.77973,6.48705,6.01798,2.37205,514.605,13.23455,6.116,66.19,32.175,10925,1116.3,1.28249,2.03626,19.20363,225.115,3.17295,3.3124,33.18501,3.6533,10.3897
8/28/2013,1028.8,81.431,1.33395,97.636,1.55259,0.9222,0.89405,1.04865,0.7799,6.50601,6.04902,2.34585,512.68,13.31608,6.11653,68.845,32.245,10945,1115.3,1.27652,2.03864,19.25401,225.528,3.21292,3.33405,33.196,3.65305,10.31763
8/29/2013,1033.6,81.948,1.3241,98.35,1.5504,0.93093,0.89304,1.05321,0.777,6.5892,6.09279,2.3593,510.46,13.35945,6.11725,66.595,32.19,10935,1109.75,1.27491,2.03576,19.4265,226.835,3.2339,3.35315,33.22175,3.6245,10.36127
