Dates;FTSE;EuroStoxx50;SP500;Gold;French-2Y;French-5Y;French-10Y;French-30Y;US-2Y;US-5Y;US-10Y;US-30Y;Russel2000;EuroStox_Small;FTSE_Small;MSCI_EM;CRB
05/03/2014;6775.42;3135.972;1873.81;1338.32;102.59;150.001;175.285;217.466;125.962;150.492;144.912;145.713;1205.91;220.485;4582.66;959.184;483.2
06/03/2014;6788.49;3144.535;1877.03;1345.82;102.531;149.616;174.409;215.413;125.922;150.233;144.416;144.593;1204.54;221.61;4602.99;970.267;486.49
07/03/2014;6712.67;3095.31;1878.04;1335.84;102.531;149.583;174.675;216.192;125.863;149.714;143.74;143.611;1203.32;219.753;4594.5;966.721;485.78
10/03/2014;6689.45;3092.787;1877.17;1340.95;102.511;149.667;174.849;216.014;125.863;149.832;143.83;143.474;1200.54;219.309;4582.87;955.025;484.33
11/03/2014;6685.52;3092.554;1867.63;1341.54;102.531;149.592;174.431;214.178;125.843;149.926;144.055;144.022;1187.05;219.406;4584.92;955.885;483.99
12/03/2014;6620.9;3065.46;1868.2;1365.74;102.511;149.799;174.992;215.232;125.863;150.115;144.551;145.096;1191.37;216.712;4550.5;944.631;485.27
13/03/2014;6553.78;3019.542;1846.34;1372.25;102.551;150.115;175.719;217.117;125.922;150.562;145.475;146.855;1176.74;215.032;4524.51;943.191;483.61
14/03/2014;6527.89;3004.64;1841.13;1376.15;102.571;150.102;175.989;217.947;125.942;150.515;145.565;147.22;1181.41;213.265;4501.38;937.695;485.48
17/03/2014;6568.35;3049.186;1858.83;1373.05;102.521;150.011;175.808;217.575;125.882;150.209;144.911;146.101;1188.23;216.603;4514.13;943.222;484.58
18/03/2014;6605.28;3073.752;1872.25;1358.45;102.511;150.093;176.033;217.895;125.902;150.373;145.137;146.169;1205.04;217.764;4504.67;952.477;485.86
19/03/2014;6573.13;3076.363;1860.77;1341.34;102.482;149.966;175.563;216.689;125.725;149.314;143.987;145.027;1195.66;217.907;4507.56;950.594;487.06
20/03/2014;6542.44;3088.897;1872.01;1330.45;102.413;149.597;175.023;216.138;125.705;149.243;143.942;145.255;1198.97;216.617;4492.39;940.7;488.62
21/03/2014;6557.17;3096.489;1866.52;1335.1;102.413;149.675;175.493;217.779;125.705;149.196;144.258;146.626;1193.73;214.875;4454.69;944.962;488.62
24/03/2014;6520.39;3052.907;1857.44;1311.74;102.482;149.896;176.022;219.056;125.685;149.054;144.438;147.608;1178.23;211.829;4460.7;953.903;490.58
25/03/2014;6604.89;3096.638;1865.62;1311.95;102.452;150.008;176.137;218.821;125.725;149.149;144.438;147.448;1178.05;213.792;4464.99;958.485;492.61
26/03/2014;6605.3;3130.173;1852.56;1303.93;102.482;150.198;176.445;219.244;125.784;149.478;144.843;148.202;1155.49;215.896;4446.32;968.229;492.47
27/03/2014;6588.32;3133.745;1849.04;1295.87;102.521;150.465;177.141;220.689;125.764;149.455;145.226;149.344;1151.44;215.665;4446.38;975.286;494.13
28/03/2014;6615.58;3172.428;1857.62;1291.8;102.501;150.331;176.774;220.073;125.764;149.172;144.73;148.385;1151.81;217.413;4449.22;984.906;493.69
31/03/2014;6598.37;3161.603;1872.33;1289.28;102.452;150.207;176.57;219.742;125.823;149.219;144.573;147.905;1173.04;218.932;4473.18;994.653;493.68
01/04/2014;6652.61;3186.336;1885.52;1281.15;102.422;149.9;176.293;218.521;125.823;149.172;144.144;146.763;1188.7;221.539;4495.55;1000.788;494.92
02/04/2014;6659.04;3187.45;1890.9;1292.63;102.383;149.814;175.753;217.072;125.744;148.774;143.581;145.506;1192.81;221.541;4507.44;1004.968;492.92
03/04/2014;6649.14;3206.759;1888.77;1288.4;102.393;150.102;176.241;218.153;125.764;148.821;143.761;146.214;1181.12;222.054;4507.71;1000.169;494.49
04/04/2014;6695.55;3230.332;1865.09;1305.61;102.422;150.83;177.459;220.714;125.862;149.43;144.55;147.242;1153.38;222.895;4523.34;1002.044;494.06
07/04/2014;6622.84;3185.967;1845.04;1301.18;102.442;150.695;177.285;219.974;125.901;149.664;144.933;147.996;1135.78;220.797;4503.89;1004.153;493.99
08/04/2014;6590.69;3177.658;1851.96;1309.34;102.383;150.35;176.871;219.237;125.901;149.711;145.113;148.453;1144.24;217.486;4461.65;1011.486;495.67
09/04/2014;6635.61;3182.793;1872.18;1305.88;102.343;150.215;176.676;219.062;125.98;149.922;145.046;147.813;1159.96;218.93;4459.61;1014.832;495.25
10/04/2014;6641.97;3152.864;1833.08;1320.68;102.383;150.559;177.598;221.212;126.02;150.344;145.767;149.504;1127.66;217.276;4463.13;1021.738;493.89
11/04/2014;6561.7;3116.54;1815.69;1318.25;102.363;150.733;177.772;222.206;126;150.414;145.879;150.258;1111.44;214.007;4436.1;1015.445;493.16
14/04/2014;6583.76;3131.566;1830.61;1328.79;102.353;150.658;177.682;222.054;125.98;150.179;145.631;150.006;1115.35;211.633;4418.99;1011.726;499.25
15/04/2014;6541.61;3091.524;1842.98;1302.13;102.363;150.949;178.764;224.904;125.96;150.039;145.767;150.669;1119.49;208.56;4397.91;999.898;499.29
16/04/2014;6584.17;3139.264;1862.31;1299.7;102.353;151.039;178.594;224.829;125.96;149.781;145.654;150.851;1131.77;212.814;4428.18;1002.496;499.18
17/04/2014;6625.25;3155.806;1864.85;1298.9;102.304;150.717;178.214;223.859;125.901;149.265;144.73;149.252;1137.9;214.024;4451.95;1009.218;499.54
18/04/2014;6625.25;3155.806;1864.85;1298.9;102.304;150.717;178.214;223.859;125.901;149.242;144.617;149.115;1137.9;214.024;4451.95;1011.874;499.54
21/04/2014;6625.25;3155.806;1871.89;1286.63;102.304;150.717;178.214;223.859;125.921;149.289;144.708;148.887;1142.31;214.024;4451.95;1010.765;498.19
22/04/2014;6681.76;3199.686;1879.55;1283.2;102.274;150.544;177.661;222.572;125.882;149.125;144.549;149.503;1155.61;217.477;4467.91;1008.716;499.42
23/04/2014;6674.74;3175.973;1875.39;1284.19;102.264;150.529;177.747;223.038;125.901;149.382;145.045;150.417;1147.08;216.039;4476.54;1003.79;500.09
24/04/2014;6703;3189.809;1878.61;1288.97;102.264;150.394;177.859;223.79;125.901;149.335;145.023;150.554;1144.35;216.083;4479.17;1004.458;500.65
25/04/2014;6685.69;3147.397;1863.4;1302.07;102.284;150.604;178.451;225.406;125.921;149.406;145.293;151.217;1123.03;213.126;4461.47;993.346;500.26
28/04/2014;6700.16;3165.837;1869.43;1294.49;102.294;150.522;177.956;224.318;125.901;149.429;145.158;150.645;1117.06;212.799;4461.4;993.125;500.76
29/04/2014;6769.91;3208.685;1878.33;1299.35;102.303;150.684;177.928;223.811;125.881;149.312;144.932;149.823;1120.83;215.625;4471.81;999.928;501.42
30/04/2014;6780.03;3198.387;1883.95;1293.7;102.333;150.844;178.499;226.146;125.94;149.71;145.518;150.691;1126.86;215.34;4470.74;995.283;501.35
01/05/2014;6808.87;3198.661;1883.68;1282.28;102.333;150.844;178.499;226.146;125.96;149.898;146.037;152.222;1125.97;215.318;4471.04;996.006;501.33
02/05/2014;6822.42;3177.885;1881.14;1302.57;102.333;151.129;179.117;227.334;125.901;149.733;146.194;153.25;1128.8;216.087;4480.82;1003.392;502.39
05/05/2014;6822.42;3171.288;1884.66;1310.96;102.303;151.099;178.929;226.817;125.92;149.71;145.969;152.107;1126.3;214.982;4480.82;1001.006;503.29
06/05/2014;6798.56;3149.789;1867.72;1307.55;102.274;151.144;179.06;227.505;125.901;149.71;146.172;152.861;1108.01;214.029;4478.01;1003.933;504.52
07/05/2014;6796.44;3159.666;1878.21;1297.06;102.244;150.874;178.906;227.131;125.96;149.968;146.239;152.244;1108.55;212.321;4467.23;1004.496;503.68
08/05/2014;6839.25;3204.296;1875.63;1288.68;102.303;151.264;179.517;228.221;125.999;150.156;146.465;151.947;1097.43;214.357;4486.77;1008.853;502.99
09/05/2014;6814.57;3184.088;1878.48;1288.15;102.303;151.483;179.668;228.153;126.019;150.109;146.149;150.851;1107.22;213.061;4471.26;1006.955;501.14
12/05/2014;6851.75;3206.973;1896.65;1298.69;102.303;151.234;179.185;226.761;125.979;149.874;145.743;150.143;1133.65;214.861;4483.58;1015.805;501.09
13/05/2014;6873.08;3211.782;1897.45;1297.03;102.293;151.679;179.929;228.379;125.999;150.156;146.216;151.17;1121.16;214.381;4497.21;1022.44;502.82
14/05/2014;6878.49;3210.421;1888.53;1305.53;102.343;152.072;180.836;231.12;126.058;150.554;147.118;153.341;1103.14;212.457;4503.2;1032.236;502.25
15/05/2014;6840.89;3163.224;1870.85;1299.6;102.343;152.261;181.693;233.542;126.078;150.742;147.672;154.443;1095.99;208.039;4460.48;1029.105;500.96
16/05/2014;6855.81;3172.719;1877.86;1293.93;102.303;152.043;181.369;232.452;126.058;150.648;147.464;154.155;1102.91;206.637;4426.36;1031.954;500.49
19/05/2014;6844.55;3169.898;1885.08;1298.55;102.303;152.036;181.045;231.631;126.117;150.718;147.233;153.101;1114.43;207.615;4417.08;1035.427;499.51
20/05/2014;6802;3163.928;1872.83;1293.9;102.293;151.923;180.558;229.724;126.136;150.953;147.579;153.341;1097.9;208.138;4397.11;1029.906;499.98
21/05/2014;6821.04;3187.076;1888.03;1289.6;102.313;151.862;180.319;229.461;126.117;150.859;147.233;152.167;1103.63;209.035;4402.7;1031.659;499.05
22/05/2014;6820.56;3187.628;1892.49;1296.05;102.343;152.117;180.86;231.222;126.097;150.648;146.979;151.807;1113.87;209.867;4411.31;1041.194;498.66
23/05/2014;6815.75;3203.276;1900.53;1292.81;102.313;152.103;180.928;230.991;126.117;150.812;147.256;152.67;1126.19;211.391;4437.95;1042.925;498.31
26/05/2014;6815.75;3240.388;1900.53;1292.59;102.333;152.183;180.834;230.598;126.117;150.812;147.256;152.861;1126.19;214.36;4437.95;1041.84;498.31
27/05/2014;6844.94;3244.284;1911.91;1268.61;102.333;152.388;181.36;231.731;126.097;150.788;147.464;153.58;1142.2;215.315;4446.77;1032.882;498.99
28/05/2014;6851.22;3246.236;1909.78;1257.24;102.342;152.627;182.404;234.658;126.136;151.21;148.502;155.904;1136.68;216.25;4454.8;1038.233;499.23
29/05/2014;6871.29;3244.661;1920.03;1258.65;102.342;152.609;182.274;234.127;126.136;151.046;148.387;155.401;1140.07;216.086;4472.73;1038.64;499.65
30/05/2014;6844.51;3244.604;1923.57;1244.66;102.273;152.352;181.696;232.118;126.136;150.952;148.248;155.089;1134.5;217.158;4484.62;1027.693;497.99
02/06/2014;6864.1;3247.8;1924.97;1245.43;102.283;152.298;181.69;231.904;126.058;150.48;147.256;153.292;1128.9;218.705;4506.46;1029.5;498.64
03/06/2014;6836.3;3241.043;1924.24;1244.81;102.303;152.127;180.916;229.794;126.058;150.173;146.494;151.663;1126.15;217.177;4494.71;1035.949;497.34
04/06/2014;6818.63;3237.933;1927.88;1243.97;102.263;152.027;180.491;228.612;126.058;150.126;146.333;151.376;1131.22;217.754;4497.12;1031.188;497.84
05/06/2014;6813.49;3267.052;1940.46;1254.18;102.323;152.495;181.078;229.653;126.097;150.267;146.61;151.711;1153.94;219.237;4489.9;1034.983;496.84
06/06/2014;6858.21;3294.283;1949.44;1252.71;102.283;153.236;182.505;232.006;126.038;150.078;146.448;151.567;1165.21;222.052;4505.29;1044.935;497.19
09/06/2014;6875;3305.256;1951.27;1253.93;102.303;152.988;182.616;232.757;125.998;149.866;146.24;151.184;1175.88;223.363;4516.35;1048.964;497.08
10/06/2014;6873.55;3313.803;1950.79;1260.53;102.263;152.734;181.778;230.905;125.959;149.677;145.964;150.753;1172.71;224.71;4512.74;1057.594;497.81
11/06/2014;6838.87;3289.085;1943.89;1262.53;102.244;152.718;181.918;230.743;125.979;149.748;145.894;150.657;1166.71;220.699;4510;1056.037;491.86
12/06/2014;6843.11;3284.284;1930.11;1272.65;102.313;152.875;181.778;229.199;125.998;150.007;146.587;152.334;1159.4;220.89;4495.88;1054.742;491.74
13/06/2014;6777.85;3282.842;1936.16;1274.03;102.352;152.898;182.153;230.306;125.919;149.771;146.356;152.286;1162.68;218.952;4460.53;1049.139;492.48
16/06/2014;6754.64;3261.42;1937.78;1275.5;102.372;153.055;182.322;231.08;125.9;149.724;146.425;152.717;1166.82;218.713;4449.16;1046.28;491.77
17/06/2014;6766.77;3275.328;1941.99;1269.93;102.332;152.593;181.418;228.786;125.841;149.37;145.709;151.304;1176.62;220.468;4413.91;1043.533;491.13
18/06/2014;6778.56;3279.205;1956.98;1270.73;102.322;152.767;182.018;230.127;125.86;149.606;146.217;152.046;1183.13;220.809;4426.41;1044.567;493.76
19/06/2014;6808.11;3314.801;1959.48;1299.32;102.283;153.184;183.328;232.912;125.919;149.818;146.125;150.944;1184.03;220.208;4434.21;1049.936;495.39
20/06/2014;6825.2;3302.364;1962.87;1315.32;102.273;153.018;182.908;231.642;125.9;149.747;146.102;151.136;1188.43;219.074;4452.1;1043.865;496.1
23/06/2014;6800.56;3282.58;1962.61;1316.93;102.273;153.064;183.231;232.549;125.9;149.724;146.148;151.279;1184.95;217.456;4442.65;1042.333;497.36
24/06/2014;6787.07;3284.81;1949.98;1319.2;102.233;153.093;183.457;232.976;125.9;149.889;146.586;152.477;1173.24;214.8;4418.05;1048.142;497.15
25/06/2014;6733.62;3252.31;1959.53;1318.7;102.302;153.362;184.505;235.965;125.959;150.078;146.932;153.124;1182.68;212.109;4397.33;1041.776;496.97
26/06/2014;6735.12;3233.193;1957.22;1314.18;102.253;153.407;184.849;237.331;125.978;150.29;147.394;154.226;1180.71;212.624;4409.91;1046.814;496.38
27/06/2014;6757.77;3227.85;1960.96;1319.39;102.233;153.265;184.505;237.087;125.978;150.314;147.278;153.675;1189.5;211.669;4425.05;1046.184;497.23
30/06/2014;6743.94;3228.245;1960.23;1316.93;102.233;153.317;184.514;237.527;125.998;150.408;147.486;154.37;1192.96;211.225;4442.46;1050.778;496.4
01/07/2014;6802.92;3258.712;1973.32;1329.03;102.247;153.427;184.377;236.691;125.978;150.197;146.863;152.74;1205.95;214.657;4456.79;1051.386;497.09
02/07/2014;6816.37;3252.248;1974.62;1329.3;102.216;153.251;183.829;234.962;125.939;149.774;146.055;150.704;1199.5;215.345;4455.95;1060.574;496.86
03/07/2014;6865.21;3289.753;1985.44;1318.7;102.235;153.35;184.099;234.705;125.86;149.586;145.801;150.273;1208.15;216.861;4497.64;1062.178;496
04/07/2014;6866.05;3270.467;1985.44;1320.49;102.242;153.557;184.814;236.371;125.86;149.586;145.801;150.273;1208.15;215.242;4501.04;1062.401;496
07/07/2014;6823.51;3230.916;1977.65;1314.38;102.236;153.584;184.65;235.768;125.86;149.632;146.193;151.494;1186.74;212.922;4504.12;1064.332;494.71
08/07/2014;6738.45;3184.375;1963.71;1315.59;102.241;153.827;185.328;237.796;125.88;149.867;146.863;153.172;1172.15;208.021;4468.14;1064.726;493.87
09/07/2014;6718.04;3203.095;1972.83;1323.8;102.221;153.722;185.264;237.508;125.899;150.055;147.116;153.77;1173.81;207.425;4448.35;1060.935;492.11
10/07/2014;6672.37;3150.59;1964.68;1338;102.22;153.797;185.609;238.666;125.997;150.243;147.255;153.627;1161.86;203.693;4429.79;1062.372;491.82
11/07/2014;6690.17;3157.055;1967.57;1335.4;102.214;153.801;185.581;238.863;126.017;150.29;147.439;154.25;1159.93;204.433;4416.72;1058.673;489.24
14/07/2014;6746.14;3185.861;1977.1;1308.2;102.203;153.722;185.48;238.72;125.978;150.055;147.07;153.507;1165.62;206.178;4423.22;1063.66;489.94
15/07/2014;6710.45;3153.748;1973.28;1297.78;102.185;153.728;185.552;238.934;125.958;149.938;147.047;153.603;1153.81;204.234;4413.11;1066.346;489.56
16/07/2014;6784.67;3202.939;1981.57;1301.55;102.18;153.872;186.002;241.228;125.919;149.891;147.208;154.106;1151.55;207.662;4429.05;1066.831;488.82
17/07/2014;6738.32;3157.82;1958.12;1303.8;102.163;153.901;186.463;242.621;125.978;150.22;148.039;155.807;1133.6;206;4417.21;1062.591;489.41
18/07/2014;6749.45;3164.208;1978.22;1307.65;102.139;153.874;186.674;243.574;125.938;150.126;147.901;155.735;1151.61;204.73;4402.61;1063.262;488.41
21/07/2014;6728.44;3137.065;1973.63;1313.17;102.145;153.954;187.063;244.675;125.899;149.984;148.016;156.573;1146.66;203.223;4390.26;1063.259;488.86
22/07/2014;6795.34;3189.223;1983.53;1305.75;102.13;153.841;186.639;243.923;125.938;150.172;148.131;156.884;1156.15;204.549;4400.12;1074.482;488.41
23/07/2014;6798.15;3193.131;1987.01;1305.91;102.119;154.021;187.265;245.851;125.958;150.219;148.154;156.741;1158.11;205.814;4409.43;1077.701;489.88
24/07/2014;6821.46;3220.066;1987.98;1289.6;102.105;153.874;186.666;244.476;125.918;149.867;147.577;155.543;1156.26;208.298;4419.25;1080.85;490.44
25/07/2014;6791.55;3174.988;1978.34;1299.05;102.114;154.036;187.086;245.979;125.918;150.055;148.085;157.172;1144.72;206.846;4416.69;1078.695;490.45
28/07/2014;6788.07;3171.552;1978.91;1304.21;102.097;154.018;187.349;246.774;125.899;149.867;147.808;156.621;1139.5;205.244;4410.26;1079.244;490.92
29/07/2014;6807.75;3190.544;1969.95;1298.85;102.101;154.051;187.915;248.816;125.879;149.984;148.177;157.795;1141.64;205.834;4421.88;1080.537;490.36
30/07/2014;6773.44;3169.226;1970.07;1294.25;102.069;153.917;187.347;246.766;125.82;149.444;147.023;155.207;1146.57;205.424;4420.82;1078.751;488.74
31/07/2014;6730.11;3115.514;1930.67;1286.06;102.077;153.878;187.217;245.945;125.879;149.467;146.954;155.159;1120.07;201.81;4410;1065.775;488.47
01/08/2014;6679.18;3072.565;1925.15;1294.69;102.08;153.976;187.696;246.699;126.036;150.102;147.623;155.59;1114.86;198.536;4365.32;1060.128;487.27
04/08/2014;6677.52;3070.463;1938.99;1288.7;102.074;154.006;187.824;247.225;126.056;150.219;147.808;155.638;1124.82;197.912;4372.72;1069.302;488.36
05/08/2014;6682.48;3072.202;1920.21;1284.15;102.053;153.758;186.807;244.974;126.056;150.172;147.9;156.141;1121.56;196.477;4370.86;1063.115;487.03
06/08/2014;6636.16;3050.367;1920.24;1307.82;102.051;153.998;187.585;247.509;126.076;150.266;148.015;156.165;1125.55;192.454;4341.01;1056.769;487.8
07/08/2014;6597.37;3012.883;1909.57;1307.3;102.065;154.154;188.114;249.42;126.135;150.595;148.638;157.435;1119.76;190.737;4341.1;1051.221;486.09
08/08/2014;6567.36;3006.834;1931.59;1311.32;102.056;154.25;188.856;251.941;126.135;150.572;148.8;157.722;1131.35;189.217;4328.43;1045.514;484.58
11/08/2014;6632.82;3047.562;1936.92;1306.9;102.062;154.186;188.588;250.649;126.115;150.548;148.707;157.507;1141.93;192.645;4353.76;1061.414;484.92
12/08/2014;6632.42;3023.775;1933.75;1315.23;102.045;154.193;188.72;250.089;126.134;150.548;148.431;156.5;1133.03;193.397;4362.69;1064.419;483.54
13/08/2014;6656.68;3056.171;1946.72;1311.94;102.039;154.381;189.218;250.579;126.174;150.807;148.8;157.243;1141.78;194.193;4376.13;1070.871;484.13
14/08/2014;6685.26;3058.164;1955.18;1312.68;102.044;154.541;189.672;252.487;126.193;150.877;149.123;158.728;1143.34;194.721;4393.22;1072.372;483.76
15/08/2014;6689.08;3033.524;1955.06;1305.1;102.064;154.68;190.598;255.658;126.193;151.065;149.792;160.621;1141.65;194.261;4399.72;1074.514;483.46
18/08/2014;6741.25;3073.448;1971.74;1298.22;102.036;154.343;189.551;252.415;126.174;150.877;149.255;158.735;1158.4;195.818;4410.91;1077.067;482.69
19/08/2014;6779.31;3091.111;1981.6;1295.07;102.043;154.491;189.934;253.768;126.154;150.783;148.998;157.956;1162.47;197.699;4436.05;1084.454;482.53
20/08/2014;6755.48;3083.503;1986.51;1294.06;102.027;154.566;190.168;255.146;126.036;150.407;148.718;157.956;1157.51;197.781;4450.82;1085.084;482.85
21/08/2014;6777.66;3124.563;1992.37;1277.3;102.012;154.478;190.092;255.151;126.055;150.43;148.998;158.81;1160.03;199.64;4443.3;1081.928;484.37
22/08/2014;6775.25;3098.501;1988.4;1278.3;102.002;154.515;190.195;255.578;125.996;150.195;149.021;159.917;1160.34;199.694;4447.68;1083.072;485.2
25/08/2014;6775.25;3165.466;1997.92;1276.34;102.046;154.92;191.203;257.94;125.977;150.125;149.231;160.621;1165.22;202.03;4447.68;1085.293;484.76
26/08/2014;6822.76;3197.537;2000.02;1283.46;102.009;154.905;191.771;259.813;125.977;150.242;149.208;160.118;1175.17;203.888;4461.49;1087.774;485.76
27/08/2014;6830.66;3194.445;2000.12;1282.9;101.992;155.145;192.518;261.826;125.996;150.36;149.605;161.4;1172.71;204.824;4475.51;1093.744;484.46
28/08/2014;6805.8;3164.435;1996.74;1289.55;101.981;155.13;192.706;262.91;126.016;150.477;149.955;162.607;1165.95;202.506;4465.42;1086.978;484.06
29/08/2014;6819.75;3172.626;2003.37;1287.93;101.995;154.989;192.348;261.148;126.055;150.477;149.792;162.179;1174.35;202.325;4467.16;1087.88;483.83
01/09/2014;6825.31;3175.047;2003.37;1287.29;102.023;155.07;192.335;259.465;126.055;150.477;149.792;162.179;1174.35;202.066;4474.09;1090.571;483.83
02/09/2014;6829.17;3180.286;2002.28;1265.1;102.019;154.905;191.216;255.318;125.957;150.054;148.834;159.439;1179.47;201.656;4477.65;1086.732;482.27
03/09/2014;6873.58;3218.84;2000.72;1267.74;101.981;154.792;190.821;253.499;125.976;150.03;148.951;159.941;1172.2;203.456;4492.66;1100.982;481.15
04/09/2014;6877.97;3277.25;1997.65;1269.46;102.052;155.295;191.311;252.596;125.937;149.866;148.461;158.483;1167.21;206.17;4479.52;1100.233;483.11
05/09/2014;6855.1;3275.247;2007.71;1266.67;102.058;155.58;192.18;254.371;125.996;150.054;148.297;157.477;1170.13;206.79;4477.96;1096.826;484.22
08/09/2014;6834.77;3267.538;2001.54;1254.14;102.055;155.523;192.111;254.711;125.957;149.866;148.181;157.879;1172.31;206.113;4474.09;1094.987;485.77
09/09/2014;6829;3245.431;1988.44;1255.78;102.031;155.16;190.687;250.679;125.878;149.536;147.784;157.603;1158.5;204.621;4471.33;1087.536;484.6
10/09/2014;6830.11;3244.164;1995.69;1248.75;101.999;155.067;190.229;249.879;125.878;149.372;147.317;156.497;1164.99;203.742;4459.01;1075.217;485.11
11/09/2014;6799.62;3237.757;1997.45;1238.87;102;154.984;189.807;248.954;125.897;149.372;147.363;156.949;1172.34;203.514;4442.09;1069.431;485.71
12/09/2014;6806.96;3235.07;1985.54;1230.4;101.96;154.747;189.013;246.805;125.878;149.113;146.313;154.083;1160.61;204.199;4458.32;1061.534;484.94
15/09/2014;6804.21;3231.703;1984.13;1233.54;101.968;154.829;189.226;247.324;125.917;149.301;146.639;154.409;1146.52;203.112;4442.5;1055.781;480.59
